/Users/bryanantonelli/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(

🔍 INGEST STARTUP
• CHANNELS_DIR: /Users/bryanantonelli/forged-by-freedom/ingest/channels
• Pinecone index: forged-freedom-ai
• Embedding model: text-embedding-3-large
• Chunk tokens: 3000
• Episodes to ingest: 4184
🚀 BEGIN INGEST

✅ [2626/4184] @rxmuscle | PERSIAN WOLF ON THE HUNT! Muscle in the Morning (8... | 1 chunks
✅ [2627/4184] @rxmuscle | CHRIS DICKERSON： DEFYING THE ODDS! HMR (8⧸24⧸20)... | 3 chunks
✅ [2628/4184] @rxmuscle | NPC USA CHAMPIONSHIPS RECAP!... | 1 chunks
✅ [2629/4184] @rxmuscle | Keone Pearson WINS Chicago Pro 212 Title!... | 1 chunks
✅ [2630/4184] @rxmuscle | Aspen Bunyak- Team U Fitness A Routine... | 1 chunks
✅ [2631/4184] @rxmuscle | THE RETURN OF KING PHIL!... | 1 chunks
✅ [2632/4184] @rxmuscle | William Bonac & Akim Williams 6 WEEKS OUT! + Patri... | 1 chunks
✅ [2633/4184] @rxmuscle | SECRETS TO APPETITE CONTROL! #askDave... | 3 chunks
✅ [2634/4184] @rxmuscle | HEAVY MUSCLE RADIO WITH IFBB PRO TONEY FREEMAN PAR... | 2 chunks
✅ [2635/4184] @rxmuscle | 2011 Phoenix Mike Liberatore... | 1 chunks
✅ [2636/4184] @rxmuscle | Interview with Pro Strongman Travis Ortmayer at th... | 1 chunks
✅ [2637/4184] @rxmuscle | NicoleDucanRoutine-2011 IFBBFtLauderdaleCup.mp4... | 1 chunks
✅ [2638/4184] @rxmuscle | Justin Rodriguez Olympia Prep Update + Nathan De A... | 1 chunks
✅ [2639/4184] @rxmuscle | PHIL HEATH TALKS 2020 OLYMPIA PLACING!... | 1 chunks
✅ [2640/4184] @rxmuscle | RIC DRASIN PASSES AWAY! Dave Palumbo Remembers a B... | 1 chunks
✅ [2641/4184] @rxmuscle | Jodi Boam Fitness Routine- 2011 IFBB Ft Lauderdale... | 1 chunks
✅ [2642/4184] @rxmuscle | PHIL HEATH WILL COMPETE AT 2020 OLYMPIA!... | 1 chunks
✅ [2643/4184] @rxmuscle | THE RIGHT TIME TO GO 'ENHANCED'？ #askDave... | 3 chunks
✅ [2644/4184] @rxmuscle | A Day in the Life of Mel Chancey Part 3... | 2 chunks
✅ [2645/4184] @rxmuscle | APPRECIATING RONNIE COLEMAN'S GREATNESS!... | 1 chunks
✅ [2646/4184] @rxmuscle | Peyton & Eli Manning and Jewbacca Singerman Play W... | 1 chunks
✅ [2647/4184] @rxmuscle | VICTORY FOR VAILLANT! California Pro Recap ｜ Dave ... | 1 chunks
✅ [2648/4184] @rxmuscle | WHAT HAPPENED TO MASS MONSTERS？ #askDave... | 3 chunks
✅ [2649/4184] @rxmuscle | BIKINI INSIGHTS with NATOSHIA COLEMAN!... | 2 chunks
✅ [2650/4184] @rxmuscle | DWAYNE WALKER： NEXT BIG THING？... | 1 chunks
✅ [2651/4184] @rxmuscle | MAINTENANCE CALORIES： Determining Factors & Thyroi... | 1 chunks
✅ [2652/4184] @rxmuscle | BODYBUILDING'S NEXT GREAT HARDCORE FREAK？ Nick Wal... | 3 chunks
✅ [2653/4184] @rxmuscle | 2011 America's Strongest Man Pre Competition Athle... | 1 chunks
✅ [2654/4184] @rxmuscle | NICOLAS VULLIOUD'S FREAKISH WHEELS! Muscle in the ... | 1 chunks
✅ [2655/4184] @rxmuscle | BODYBUILDING'S BATMAN! Aaron Baker Interview... | 6 chunks
✅ [2656/4184] @rxmuscle | Day in the Life of Mel Chancey- Part 1... | 2 chunks
✅ [2657/4184] @rxmuscle | Chris Bumstead Starts Olympia Prep + Flexatron Che... | 1 chunks
✅ [2658/4184] @rxmuscle | Nichole Venzara Routine-2011 IFBB Ft Lauderdale Cu... | 1 chunks
✅ [2659/4184] @rxmuscle | BRANDON CURRY 8 WEEKS OUT! Muscle in the Morning (... | 1 chunks
✅ [2660/4184] @rxmuscle | Dusty Hanshaw Update + RECAP WEDNESDAY!... | 1 chunks
✅ [2661/4184] @rxmuscle | CUOMO RESIGNS (INSTANT REACTION) + COVID MYTHS？ AH... | 4 chunks
✅ [2662/4184] @rxmuscle | Blaming a FAILED DRUG TEST on a BURRITO？ #askDave... | 3 chunks
✅ [2663/4184] @rxmuscle | RAFAEL BRANDAO STILL PUSHING! Muscle in the Mornin... | 1 chunks
✅ [2664/4184] @rxmuscle | Nick Walker vs. William Bonac + ＂Breon Has 0% Chan... | 1 chunks
✅ [2665/4184] @rxmuscle | Antoine's BIG Win + Hassan Mostafa The REAL Story ... | 1 chunks
✅ [2666/4184] @rxmuscle | RXMUSCLERapJTP.mp4... | 1 chunks
✅ [2667/4184] @rxmuscle | Lukas Osladil WINS 2018 Vancouver Pro! Palumbo's A... | 1 chunks
✅ [2668/4184] @rxmuscle | Why Is NO ONE Talking About William Bonac + Steve ... | 1 chunks
✅ [2669/4184] @rxmuscle | IRANIAN SUPER FREAK! Live With Behrooz Tabani... | 1 chunks
✅ [2670/4184] @rxmuscle | ARE GHOSTS REAL？ Whack Pack Share Craziest Ghost S... | 6 chunks
✅ [2671/4184] @rxmuscle | DAVE PALUMBO'S 1997 NPC NATIONALS CYCLE？ #askDave... | 4 chunks
✅ [2672/4184] @rxmuscle | Dave Palumbo Reacts To INSANE Brandon Curry Update... | 1 chunks
✅ [2673/4184] @rxmuscle | Karina Nascimento Posing Routine at 2012 IFBB Dese... | 1 chunks
✅ [2674/4184] @rxmuscle | HEAVY MUSCLE RADIO INTERVIEW WITH IFBB PRO MILOS S... | 1 chunks
✅ [2675/4184] @rxmuscle | BIG RAMY 11 WEEKS OUT OF OLYMPIA!... | 1 chunks
✅ [2676/4184] @rxmuscle | 11OlympiaStrongmanFinalWrapup... | 1 chunks
✅ [2677/4184] @rxmuscle | MASSIVE GAINS POST CONTEST! #askDave... | 3 chunks
✅ [2678/4184] @rxmuscle | IS YOUR STUFF FAKE？... | 1 chunks
✅ [2679/4184] @rxmuscle | Stephanie McMahon on HMR： 1⧸2⧸2012 with Dave Palum... | 2 chunks
✅ [2680/4184] @rxmuscle | PETE THE INTERN GETS TANNED BY LIQUID SUN RAYZ... | 1 chunks
✅ [2681/4184] @rxmuscle | 2011 Phoenix Troy Alves... | 1 chunks
✅ [2682/4184] @rxmuscle | KETO A ＂DISEASE-PROMOTING DISASTER？＂ Palumbo RESPO... | 1 chunks
✅ [2683/4184] @rxmuscle | BULKING WITHOUT ANABOLICS： Waste Of Time？ #askDave... | 3 chunks
✅ [2684/4184] @rxmuscle | Portgual Pro Recap! ｜ Recap Wednesday ｜ Muscle in ... | 1 chunks
✅ [2685/4184] @rxmuscle | HEAVY MUSCLE RADIO INTERVIEW WITH IFBB PRO MILOS S... | 1 chunks
✅ [2686/4184] @rxmuscle | Big Ramy 9 Days Out + Roelly Winklaar FREAKISH Upd... | 1 chunks
✅ [2687/4184] @rxmuscle | 1... | 1 chunks
✅ [2688/4184] @rxmuscle | Interview with Pro Strongman Travis Ortmayer, Over... | 1 chunks
✅ [2689/4184] @rxmuscle | AKIM WILLIAMS 3 WEEKS OUT & FLEXATRON TEAMS UP WIT... | 1 chunks
✅ [2690/4184] @rxmuscle | APPLE CIDER VINEGAR： BODYBUILDERS' BEST KEPT SECRE... | 1 chunks
✅ [2691/4184] @rxmuscle | 2011 Phoenix Moe Bannout... | 1 chunks
✅ [2692/4184] @rxmuscle | LEE PRIEST GETS MEXICAN GEAR SPONSOR!... | 4 chunks
✅ [2693/4184] @rxmuscle | Lee Priest on Biological Female DENIED Olympics Ti... | 4 chunks
✅ [2694/4184] @rxmuscle | FRANK MCGRATH COMEBACK？ Muscle in the Morning (7⧸1... | 1 chunks
✅ [2695/4184] @rxmuscle | IAIN VALLIERE TOP-10 OLYMPIA？ + BRANDAO PEAKING + ... | 1 chunks
✅ [2696/4184] @rxmuscle | NATHAN DEASHA BEATS ROELLY WINKLAAR to WIN IFBB EU... | 1 chunks
✅ [2697/4184] @rxmuscle | PRO BODYBUILDERS VS. SOCIAL MEDIA! Lee Priest Weig... | 3 chunks
✅ [2698/4184] @rxmuscle | Stephanie McMahon on HMR： 1⧸2⧸2012 with Dave Palum... | 1 chunks
✅ [2699/4184] @rxmuscle | Ruff Diesel MASTERCLASS & INSANE Charles Griffen G... | 1 chunks
✅ [2700/4184] @rxmuscle | 11OlympiaSallyBryanHotelTour... | 1 chunks
✅ [2701/4184] @rxmuscle | HEATHER GRACE 7 WEEKS OUT & RISING BIKINI STAR & M... | 1 chunks
✅ [2702/4184] @rxmuscle | Interview with Pro Strongman Vince Urbank After Pu... | 1 chunks
✅ [2703/4184] @rxmuscle | Most HARDCORE GYM Dave Palumbo's Trained At？... | 1 chunks
✅ [2704/4184] @rxmuscle | PJ Braun interviews Aaron Singerman after his debu... | 1 chunks
✅ [2705/4184] @rxmuscle | HADI CHOOPAN AT THE 2020 OLYMPIA？... | 1 chunks
✅ [2706/4184] @rxmuscle | Can HASSAN Close The Deal？ + Keone Pearson Update ... | 1 chunks
✅ [2707/4184] @rxmuscle | HOW TO PREVENT A HEART ATTACK! Dave Palumbo's Hear... | 2 chunks
✅ [2708/4184] @rxmuscle | 11EuropaSuperShowFirstCallout... | 1 chunks
✅ [2709/4184] @rxmuscle | Hunter Labrada WINS Chicago Pro! What Happened To ... | 2 chunks
✅ [2710/4184] @rxmuscle | 2011 Phoenix HidetadaYamagishi... | 1 chunks
✅ [2711/4184] @rxmuscle | PHIL HEATH'S BOLD STATEMENT & KEONE PEARSON 5 WEEK... | 1 chunks
✅ [2712/4184] @rxmuscle | Pro Strongman Brad Dunn Sings the National Anthem ... | 1 chunks
✅ [2713/4184] @rxmuscle | SHOULD ONLY OLYMPIA TOP-3 RE-QUALIFY？ #AskDave... | 3 chunks
✅ [2714/4184] @rxmuscle | DAVE PALUMBO RETIRING FROM RXMUSCLE？ #askDave... | 3 chunks
✅ [2715/4184] @rxmuscle | JIMMY LOSES HIS MIND OVER NEW YORK TRAFFIC! AH Pod... | 4 chunks
✅ [2716/4184] @rxmuscle | BEST LEGS IN BODYBUILDING HISTORY？ #askDave... | 3 chunks
✅ [2717/4184] @rxmuscle | 11OlympiaStrongmanMikeCarusoLogPress... | 1 chunks
✅ [2718/4184] @rxmuscle | Iain Valliere DIALING IN For Tampa + Classic Physi... | 1 chunks
✅ [2719/4184] @rxmuscle | Khaled Chikhaoui： VANCOUVER PRO CLASSIC CHAMP! LIV... | 2 chunks
✅ [2720/4184] @rxmuscle | SUPER HEALING SUPPLEMENT! TB4 by Titan Medical Cen... | 1 chunks
✅ [2721/4184] @rxmuscle | Crystal Matthews After Winning Figure Overall at 2... | 1 chunks
✅ [2722/4184] @rxmuscle | FLEX LEWIS CHANCES TO WIN OLYMPIA？ HMR (9⧸21⧸20)... | 6 chunks
✅ [2723/4184] @rxmuscle | Heavy Muscle TV Show #27- Part 2- Chris Cormier in... | 2 chunks
✅ [2724/4184] @rxmuscle | TONY DOHERTY： ARNOLD AUSTRALIA '21 IN JEOPARDY!... | 4 chunks
✅ [2725/4184] @rxmuscle | Went PRO In Figure & Women's Physique in SAME SHOW... | 2 chunks
✅ [2726/4184] @rxmuscle | DAVE PALUMBO'S PCT CHECKLIST!... | 1 chunks
✅ [2727/4184] @rxmuscle | HEAVY MUSCLE RADIO INTERVIEW WITH THE CO HOST OF P... | 1 chunks
✅ [2728/4184] @rxmuscle | Lee Priest AGREES w⧸Sergio Oliva Jr： Bodybuilders ... | 3 chunks
✅ [2729/4184] @rxmuscle | 2018 NPC USA RECAP (Palumbo & Aceto)! Heavy Muscle... | 7 chunks
✅ [2730/4184] @rxmuscle | Lee Priest on Big Ramy's BIGGEST Title Threat! HMR... | 6 chunks
✅ [2731/4184] @rxmuscle | HEAVY MUSCLE RADIO INTERVIEW WITH IFBB PRO MILOS S... | 2 chunks
✅ [2732/4184] @rxmuscle | Rx Muscle's 2011 Arnold Classic Europe Hightlights... | 1 chunks
✅ [2733/4184] @rxmuscle | Dave Palumbo's Experience With W33D ｜ Live With Da... | 5 chunks
✅ [2734/4184] @rxmuscle | Reacting To BIG LENNY Smashing Bottle Over His Hea... | 6 chunks
✅ [2735/4184] @rxmuscle | Big Lenny Shows FURIOUS Punching Power, Mr. G Resp... | 4 chunks
✅ [2736/4184] @rxmuscle | Mike Liberatore Posing Routine at 2011 Europa Supe... | 1 chunks
✅ [2737/4184] @rxmuscle | SHANIQUE GRANT'S TIME？ Muscle in the Morning (7⧸30... | 1 chunks
✅ [2738/4184] @rxmuscle | Strongman Pro Vince Urbank wins the Car Deadlift &... | 1 chunks
✅ [2739/4184] @rxmuscle | SERGIO RETURNS TO HIS ROOTS! Muscle in the Morning... | 1 chunks
✅ [2740/4184] @rxmuscle | HOW I MADE OVER A BILLION IN A YEAR! Jack Owoc (Ba... | 4 chunks
✅ [2741/4184] @rxmuscle | GEORGE PETERSON SMASHES CHEST! Muscle in the Morni... | 1 chunks
✅ [2742/4184] @rxmuscle | 90's BODYBUILDER JOE TROCCOLI ON COMPETING W⧸FLEX ... | 3 chunks
✅ [2743/4184] @rxmuscle | Lee Priest on US Olympian's Flag Protest! ｜ Iron R... | 3 chunks
✅ [2744/4184] @rxmuscle | The Opening of the 2011 Europa Super Show... | 1 chunks
✅ [2745/4184] @rxmuscle | MR. OLYMPIA FAVORITES! Heavy Muscle Radio (8⧸20⧸18... | 7 chunks
✅ [2746/4184] @rxmuscle | Blaire White CALLS OUT Janae Marie Kroc! Palumbo's... | 1 chunks
✅ [2747/4184] @rxmuscle | BIG RAMY'S BIG ANNOUNCEMENT!... | 1 chunks
✅ [2748/4184] @rxmuscle | Thyroid Hormone Explained by Dave Palumbo... | 1 chunks
✅ [2749/4184] @rxmuscle | INSULIN TALK WITH COLETTE NELSON - PART TWO... | 3 chunks
✅ [2750/4184] @rxmuscle | Cardio Confessional Ep 3 Pt 2- Outside Cardio With... | 1 chunks
✅ [2751/4184] @rxmuscle | RAMY READY FOR SPAIN？ HMR (10⧸5⧸20)... | 5 chunks
✅ [2752/4184] @rxmuscle | Lunsford's 212 WARNING SHOT + Sergio AT WORK!... | 1 chunks
✅ [2753/4184] @rxmuscle | LEE PRIEST REACTS TO IAIN VALLIERE POST!... | 3 chunks
✅ [2754/4184] @rxmuscle | CORTISOL LEVELS! #askDave... | 1 chunks
✅ [2755/4184] @rxmuscle | HEAVY MUSCLE RADIO WITH IFBB PRO JEROME FERGUSON P... | 2 chunks
✅ [2756/4184] @rxmuscle | LEE PRIEST REACTS TO CHADWICK BOSEMAN'S PASSING!... | 2 chunks
✅ [2757/4184] @rxmuscle | BUILDING FREAKISH TRICEPS! #askDave... | 4 chunks
✅ [2758/4184] @rxmuscle | NATHAN DE ASHA OLYMPIA PREP & JAPAN PRO CANCELED!... | 1 chunks
✅ [2759/4184] @rxmuscle | CRASHING ESTROGEN？ #askDave... | 3 chunks
✅ [2760/4184] @rxmuscle | SERGIO OLIVA JR BATTLES ALEXIS ROLON： 2018 IFBB TA... | 3 chunks
✅ [2761/4184] @rxmuscle | JACKED White House Chef! Palumbo's Opinion... | 1 chunks
✅ [2762/4184] @rxmuscle | FUNDING LEE PRIEST'S COMEBACK! (Plus HILARIOUS Nas... | 6 chunks
✅ [2763/4184] @rxmuscle | LUKE SANDOE'S FAMILY ISSUES STATEMENT! AH Podcast ... | 7 chunks
✅ [2764/4184] @rxmuscle | REGAN GRIMES 6 WEEKS OUT 2018 OLYMPIA! Muscle in t... | 1 chunks
✅ [2765/4184] @rxmuscle | Do Bodybuilders REALLY Need Vegetables？ #askDave... | 3 chunks
✅ [2766/4184] @rxmuscle | HEAVY MUSCLE RADIO WITH CHARLES POLIQUIN PART 2 OF... | 1 chunks
✅ [2767/4184] @rxmuscle | JULIANA MALACARNE GOES OUT ON TOP! Muscle in the M... | 1 chunks
✅ [2768/4184] @rxmuscle | BRANDON CURRY'S ROAD TO THE OLYMPIA STARTS NOW!... | 1 chunks
✅ [2769/4184] @rxmuscle | HRT： The MOST IMPORTANT Thing You Should Know!... | 1 chunks
✅ [2770/4184] @rxmuscle | FLEX LEWIS DROPS THE HAMMER! Muscle in the Morning... | 1 chunks
✅ [2771/4184] @rxmuscle | Lee Priest Recreates Kai Greene Posing Video! ｜ Ir... | 3 chunks
✅ [2772/4184] @rxmuscle | WHAT THE...ROELLY？! Muscle in the Morning (8⧸13⧸18... | 1 chunks
✅ [2773/4184] @rxmuscle | Muscle At The Movies Hit the Oscars!... | 1 chunks
✅ [2774/4184] @rxmuscle | LEE PRIEST'S HILARIOUS ADVICE FOR MASSIVE CALVES!... | 3 chunks
✅ [2775/4184] @rxmuscle | 705-LB DEADLIFT FOR REPS BY JAMES HOLLINGSHEAD!... | 1 chunks
✅ [2776/4184] @rxmuscle | Sarah Villegas' CASH CHALLENGE To Shanique Grant! ... | 1 chunks
✅ [2777/4184] @rxmuscle | MR. OLYMPIA PEOPLE'S CHAMP？ Live With Dan Solomon ... | 3 chunks
✅ [2778/4184] @rxmuscle | FROM DEPRESSION, SEVERE INJURY TO NAILING OVERALL ... | 1 chunks
✅ [2779/4184] @rxmuscle | EXCLUSIVE BIG RAMY UPDATE! Muscle in the Morning (... | 1 chunks
✅ [2780/4184] @rxmuscle | Steve Kuclo vs. Hassan Mostafa + Griffen OUT!... | 1 chunks
✅ [2781/4184] @rxmuscle | John Meadows Passes Away. Dave Palumbo's Tribute.... | 1 chunks
✅ [2782/4184] @rxmuscle | THE MINDSET TO LIFT HEAVY! #askDave... | 3 chunks
✅ [2783/4184] @rxmuscle | POLICE OFFICER (EX-MARINE) WINS IFBB PRO CARD! Liv... | 2 chunks
✅ [2784/4184] @rxmuscle | MAXX？ HASSAN？ PATRICK？ CALIFORNIA PRO PREVIEW!... | 1 chunks
✅ [2785/4184] @rxmuscle | RON GORDON： RISING SUPER HEAVYWEIGHT!... | 2 chunks
✅ [2786/4184] @rxmuscle | THE RISE OF ROELLY! Muscle in the Morning (7⧸24⧸18... | 1 chunks
✅ [2787/4184] @rxmuscle | HAFTHOR's 1-2 COMBO + THE NEXT BIG THING AT 255 LB... | 1 chunks
✅ [2788/4184] @rxmuscle | Dave Palumbo Reacts to BIG Arnold Classic & Flex L... | 1 chunks
✅ [2789/4184] @rxmuscle | Could BONAC Have Won Arnold？ + RAMY'S CONDITIONING... | 1 chunks
✅ [2790/4184] @rxmuscle | SAFEST WAY TO INJECT! Palumbo Demonstrates... | 1 chunks
✅ [2791/4184] @rxmuscle | ANTOINE VAILLANT 11 WEEKS OUT!... | 1 chunks
✅ [2792/4184] @rxmuscle | HEATH VS RHODEN at 2020 OLYMPIA？ HMR (8⧸10⧸20)... | 6 chunks
✅ [2793/4184] @rxmuscle | Versa Gripps Booth at the 2011 Olympia Expo... | 1 chunks
✅ [2794/4184] @rxmuscle | Mark Dugdale Posing Routine at 2012 IFBB Desert Mu... | 1 chunks
✅ [2795/4184] @rxmuscle | GEORGE PETERSON BATTLE READY! Muscle in the Mornin... | 1 chunks
✅ [2796/4184] @rxmuscle | FLEX GOES FOR 7! Muscle in the Morning (7⧸6⧸18)... | 1 chunks
✅ [2797/4184] @rxmuscle | MAKE BODYBUILDING GREAT AGAIN! AH Podcast (9⧸15⧸20... | 6 chunks
✅ [2798/4184] @rxmuscle | CODY MONTGOMERY & CHARLES GRIFFEN IN THE LAB!... | 1 chunks
✅ [2799/4184] @rxmuscle | ShawnRhoden... | 1 chunks
✅ [2800/4184] @rxmuscle | DETOXIFICATION FOR BODYBUILDERS： The Complete Guid... | 3 chunks
✅ [2801/4184] @rxmuscle | PHIL HEATH RIPPED! + Brett Wilkin Eyes 2022 + Laur... | 1 chunks
✅ [2802/4184] @rxmuscle | HADI CHOOPAN vs NIC VULLIOUD! Heavy Muscle Radio (... | 7 chunks
✅ [2803/4184] @rxmuscle | 2011 IFBB North American Mens Comparisons- Part 1... | 1 chunks
✅ [2804/4184] @rxmuscle | FINDING BODYBUILDING'S FOUNTAIN OF YOUTH! AH Podca... | 6 chunks
✅ [2805/4184] @rxmuscle | SMART Personal Training Certification Teaser #1... | 1 chunks
✅ [2806/4184] @rxmuscle | KAI GREENE Breaks The Internet + Nathan De Asha Is... | 1 chunks
✅ [2807/4184] @rxmuscle | NEW BIG RAMY PICS & FLEX LEWIS OLYMPIA PREP UPDATE... | 1 chunks
✅ [2808/4184] @rxmuscle | CLASSIC PHYSIQUE OLYMPIA WILDCARD？ Live w⧸Henri-Pi... | 2 chunks
✅ [2809/4184] @rxmuscle | LEE PRIEST ON BODYBUILDING SACRIFICES! Iron Rage... | 3 chunks
✅ [2810/4184] @rxmuscle | Dennis James' BOLD Prediction for Ramy's Reign!... | 1 chunks
✅ [2811/4184] @rxmuscle | HUNTER LABRADA WINS PRO DEBUT! 2020 TAMPA PRO WRAP... | 3 chunks
✅ [2812/4184] @rxmuscle | 2011 Ms Fitness, Bikini, and Bodybuilding Olympia ... | 1 chunks
✅ [2813/4184] @rxmuscle | Fouad Abiad SHREDDED at 269-lbs & Shanique Grant T... | 1 chunks
✅ [2814/4184] @rxmuscle | Bonac SMASHES 405's + Nick Walker FULL BLOWN Olymp... | 1 chunks
✅ [2815/4184] @rxmuscle | STEVE CARDILLO： THE CARDILLO BELTS STORY!... | 3 chunks
✅ [2816/4184] @rxmuscle | HEAVY MUSCLE RADIO INTERVIEW WITH IFBB PRO MILOS S... | 1 chunks
✅ [2817/4184] @rxmuscle | SERGIO OLIVA JR DOING TAMPA PRO？ Muscle in the Mor... | 1 chunks
✅ [2818/4184] @rxmuscle | BODYBUILDING MEDIA： THE FUTURE! Live With Dan Solo... | 4 chunks
✅ [2819/4184] @rxmuscle | 2011 MHP Olympia Strongman Farmers Walk Medley win... | 1 chunks
✅ [2820/4184] @rxmuscle | Kai Greene Guest Posing 2011 NPC East Coast... | 1 chunks
✅ [2821/4184] @rxmuscle | FLEX Sets Record Straight + Lionel Beyeke Comeback... | 1 chunks
✅ [2822/4184] @rxmuscle | HEAVY MUSCLE RADIO INTERVIEW WITH THE CO HOST OF P... | 1 chunks
✅ [2823/4184] @rxmuscle | BRANDON REGIER： HOCKEY PROSPECT TURNED IFBB PRO!... | 2 chunks
✅ [2824/4184] @rxmuscle | LEE PRIEST RIPS CANCEL CULTURE!... | 3 chunks
✅ [2825/4184] @rxmuscle | Melissa Coates (IFBB Pro & Pro Wrestler) Passes Aw... | 1 chunks
✅ [2826/4184] @rxmuscle | Roelly in BEAST MODE + Blessing in Off-Season Mode... | 1 chunks
✅ [2827/4184] @rxmuscle | Pj Braun Training Back At Bev's Powerhouse... | 1 chunks
✅ [2828/4184] @rxmuscle | HEAVY MUSCLE RADIO WITH IFBB PRO ROBERT BURNEIKA P... | 2 chunks
✅ [2829/4184] @rxmuscle | IAIN VALLIERE BRINGS HOME THE WIN in TAMPA! Palumb... | 2 chunks
✅ [2830/4184] @rxmuscle | JIMMY THE BULL'S 'STRONGEST' CYCLE! AH Podcast (8⧸... | 7 chunks
✅ [2831/4184] @rxmuscle | NPC President Jim Manion & Masters 70+ Jim Karas... | 1 chunks
✅ [2832/4184] @rxmuscle | Kennita Mays after winning 2011 NPC Oklahoma City ... | 1 chunks
✅ [2833/4184] @rxmuscle | THE BATTLE FOR TEXAS (and Olympia Spot)! Texas Pro... | 1 chunks
✅ [2834/4184] @rxmuscle | DEREK LUNSFORD： FREAK MODE! Muscle in the Morning ... | 1 chunks
✅ [2835/4184] @rxmuscle | WESLEY VISSERS： THE NEXT BIG THING？... | 2 chunks
✅ [2836/4184] @rxmuscle | Aaron Singerman steps on stage at the 2011 Branch ... | 1 chunks
✅ [2837/4184] @rxmuscle | HUNTER LABRADA BRINGS THE ENERGY!... | 1 chunks
✅ [2838/4184] @rxmuscle | IS NATURAL BODYBUILDING REALLY 'NATURAL'？... | 1 chunks
✅ [2839/4184] @rxmuscle | MICHAEL LOCKETT DEFEATS SERGIO OLIVA JR! Palumbo's... | 1 chunks
✅ [2840/4184] @rxmuscle | Can Kai Greene WIN The 2021 Mr. Olympia？ ｜ Iron De... | 3 chunks
✅ [2841/4184] @rxmuscle | Interview with Pro Strongman Travis Ortmayer on Da... | 1 chunks
✅ [2842/4184] @rxmuscle | Gregg Valentino's WILDEST Fan Mail Stories! AH Pod... | 6 chunks
✅ [2843/4184] @rxmuscle | DRYING OUT FOR COMPETITION! #RXRants... | 1 chunks
✅ [2844/4184] @rxmuscle | FLEX LEWIS INSANE PHOTO UPDATE!... | 1 chunks
✅ [2845/4184] @rxmuscle | VPX Nutrition Tour- Part 2... | 1 chunks
✅ [2846/4184] @rxmuscle | Cardio Confessional Ep 4 Pt 2- Tooth Pain⧸Moving t... | 1 chunks
✅ [2847/4184] @rxmuscle | Pro Strongman Scott Weech sets World Record in Axl... | 1 chunks
✅ [2848/4184] @rxmuscle | TOM PRINCE & MILOS SARCEV HILARIOUS 90's Bodybuild... | 4 chunks
✅ [2849/4184] @rxmuscle | RAMY'S REIGN + SERGIO'S NEXT MOVE + BRANDON CURRY ... | 1 chunks
✅ [2850/4184] @rxmuscle | BUILDING FREAKY CALVES! #askDave... | 3 chunks
✅ [2851/4184] @rxmuscle | Joel Thomas Trains with Ben Pakulski @ Tampa Power... | 1 chunks
✅ [2852/4184] @rxmuscle | WILLIAM BONAC： MIC DROP! Muscle in the Morning (8⧸... | 1 chunks
✅ [2853/4184] @rxmuscle | AKIM WILLIAMS DIGGING IN! Muscle in the Morning (7... | 1 chunks
✅ [2854/4184] @rxmuscle | DEBUNKING GH & INSULIN MYTHS! #askDave... | 3 chunks
✅ [2855/4184] @rxmuscle | DAVID HENRY'S LAST RODEO？ Muscle in the Morning (8... | 1 chunks
✅ [2856/4184] @rxmuscle | Heavy Muscle TV Show #27- Part 4... | 2 chunks
✅ [2857/4184] @rxmuscle | Ludmilia Somkina Routine-2011 IFBB Ft Lauderdale C... | 1 chunks
✅ [2858/4184] @rxmuscle | Hunter Labrada： ALL GAS NO BRAKES! + Maxx Charles ... | 1 chunks
✅ [2859/4184] @rxmuscle | WHY DID NASSER DIE YOUNG？ #askDave... | 3 chunks
✅ [2860/4184] @rxmuscle | 4'5 BODYBUILDER'S INCREDIBLE MOTIVATIONAL STORY!... | 2 chunks
✅ [2861/4184] @rxmuscle | 293-lb Justin Rodgriguez + Breon Ansley on a MISSI... | 1 chunks
✅ [2862/4184] @rxmuscle | Kai Greene walking backstage at the 2011 Sheru Cla... | 1 chunks
✅ [2863/4184] @rxmuscle | BUBBLE GUT CURE! Live Wth Carl Lanore... | 3 chunks
✅ [2864/4184] @rxmuscle | DECLARE INDEPENDENCE! FROM YOUR LIFE! July 4th Tho... | 1 chunks
✅ [2865/4184] @rxmuscle | VPX Nutrition Tour- Part 3... | 2 chunks
✅ [2866/4184] @rxmuscle | CHRIS BUMSTEAD 8 WEEKS OUT OF OLYMPIA! Muscle in t... | 1 chunks
✅ [2867/4184] @rxmuscle | ENHANCING MENTAL COGNITION! #askDave... | 3 chunks
✅ [2868/4184] @rxmuscle | Strongman Pro Vince Urbank wins the Push Pull Medl... | 1 chunks
✅ [2869/4184] @rxmuscle | BIG RAMY POSING FOOTAGE [EXCLUSIVE]!... | 1 chunks
✅ [2870/4184] @rxmuscle | 2011 Phoenix Marcus Haley... | 1 chunks
✅ [2871/4184] @rxmuscle | PALUMBO： PHIL HAS ＂YEARS＂ LEFT IN HIS PRIME!... | 1 chunks
